id,latitude,longitude,street,building_number,description
3130,45.899623,24.438216,Аеропортівський 1-й,7,Монета м'який чоловічок. Один незручно район червонй розгубитися груди.
3131,48.53708,34.956739,Михайлівська,934,
3132,47.486965,28.706404,Маловського,88,
3133,47.01396,32.810693,Аеродромний 3-й,4,Направо серйозний досліджено перебивати. Потягнутися темніти основа.
3134,47.370195,30.313502,Олександра Юрженка,29,
3135,46.46268,34.855234,Овідіопольська дуга,174,
3136,45.588547,26.628295,Миколи Бурачека,69,
3137,46.058678,33.938864,Кустанайський 2-й,585,Прихований гіркий чітко кидати блискучий. Вибирати новий колишній промовчати занадто.
3138,52.309946,35.236028,Херсонський сквер,320,
3139,52.435879,27.579593,Гвоздичний,7,
3140,49.977031,36.094158,Космонавтів,7,
3141,52.296555,28.667867,Лінія 47-ма,970,
3142,45.491898,37.369673,Володимира Терещенка,9,Коваль народ ремінь виднітися при порода прірва ліхтарик. О м'який свіжий нога гуляти другий.
3143,48.629722,28.76863,Люстдорфська дорога,182,Супроводжуватися монета вираз їсти. Через господиня потім валюта сміливий міркування зелений. Виконувати постійний шкіра метал сміливий трубка.
3144,45.723936,29.271241,Золотий берег,4,
3145,44.942321,27.246213,Кодимський,6,Поява вовк прем'єра нервово висіти зловити щур. Актриса демократія головка співати летіти купа-невеличка адже. Надати благати ягода соціалістичний квапливий ліхтарик.
3146,51.786019,35.639677,Селекційний,567,
3147,48.737864,23.917788,Дачний,84,
3148,50.544508,26.135198,Нафтовиків 3-й,26,"Інший знімати знімати тута суглоб поставити.
Засунути збудження сміятися провал нервово жорстокий функція. Синок наполегливо підкинути гідність бігати."
3149,45.249296,39.891549,Володі Дубініна,52,Рота витримати за порада здалеку від'їзд поїзд. Спорт встати пропаганда метал художній прірва розлад бажання. Болісно інтернет танцювати ґазда крутий князь наступати застосовуватися.
3150,51.134409,36.783328,Венгера,807,
3151,48.371962,33.789871,Іспанський,10,
3152,48.065318,31.268601,Рівності,841,Досліджено полум'я прелесть можливо.
3153,49.285706,31.744511,Зернова,0,
3154,48.570429,29.505494,Митна,7,Заява виражений пристрасть видимо рішення витримати. Уникати зрідка товар можливо поріг природний вивчити.
3155,45.692373,36.351399,Металістів,6,"Написати занадто легко здригатися. Академік мимо господь безпорадний подвірʼя сміятися. Перед господь чітко.
Червень радити простір. Хід єврейський сонце плавно."
