id,employee_id,event_id,vehicle_id,arrived_at
6252,258,2799,4818,2025-01-02 11:09:45.830067
6253,8912,9240,2930,2025-01-07 04:42:57.935159
6254,8940,479,6035,2025-01-02 11:08:01.170298
6255,5051,3549,4985,2025-01-05 15:28:38.021846
6256,7588,5017,4050,2025-01-01 22:41:16.262475
6257,1201,1971,7502,2025-01-06 08:35:30.393281
6258,7730,785,1864,2025-01-02 20:39:52.790668
6259,8451,2259,6012,2025-01-02 00:40:26.868411
6260,9026,537,2597,2025-01-01 19:26:47.381469
6261,1516,2846,8872,2025-01-02 20:35:47.959419
6262,7372,9358,3371,2025-01-08 21:36:07.894629
6263,5265,7991,7042,2025-01-09 02:34:35.373876
6264,7463,3455,3064,2025-01-08 05:25:12.160077
6265,3967,1052,5643,2025-01-03 19:14:49.829614
6266,9961,2594,7599,2025-01-03 07:19:04.872445
6267,6267,3046,8957,2025-01-03 05:27:28.936552
6268,8164,5642,1804,2025-01-05 07:34:09.125820
6269,7445,3173,899,2025-01-07 13:46:23.231246
6270,2960,6438,6866,2025-01-03 13:51:37.225822
6271,991,7951,6171,2025-01-05 09:10:28.925148
6272,7168,5458,9113,2025-01-01 03:08:25.680894
6273,1437,8901,8349,2025-01-08 22:05:03.892664
6274,1905,61,424,2025-01-04 22:55:27.505329
6275,7583,8360,7785,2025-01-07 03:33:58.616886
6276,5538,2660,619,2025-01-04 12:00:59.396823
6277,8468,1419,9459,2025-01-07 09:53:59.715323
6278,7760,7503,6840,2025-01-03 07:42:43.380069
6279,3741,8979,1198,2025-01-06 02:02:24.327148
6280,9022,906,736,2025-01-05 07:54:14.023467
6281,5412,1410,6200,2025-01-04 11:19:14.251600
6282,2453,1958,7293,2025-01-02 05:09:05.573437
6283,4030,1105,9586,2025-01-03 11:43:57.445978
6284,9872,8516,5105,2025-01-03 02:52:33.441004
6285,9806,4482,4699,2025-01-04 23:26:52.634604
6286,2199,2471,2112,2025-01-02 13:46:09.158203
6287,3233,9301,2308,2025-01-08 09:20:50.953724
6288,4659,1335,7751,2025-01-08 20:40:04.481461
6289,4146,3258,1051,2025-01-06 15:29:35.780717
6290,4433,3989,3042,2025-01-04 21:38:10.813797
6291,5053,93,4856,2025-01-01 13:24:08.631916
6292,5020,1858,9969,2025-01-05 06:03:24.599208
6293,9561,985,7560,2025-01-04 09:04:50.440200
6294,8841,4270,5683,2025-01-01 10:30:25.245330
6295,7103,6232,7094,2025-01-08 14:59:05.657589
6296,7980,5772,9781,2025-01-06 06:02:13.845696
6297,9982,8273,9266,2025-01-07 12:53:17.224743
6298,3929,2485,3609,2025-01-05 00:36:44.016127
6299,5115,5012,4935,2025-01-04 19:58:21.266570
6300,3878,3401,7428,2025-01-02 22:05:54.958419
6301,8392,305,2367,2025-01-05 17:09:45.768369
6302,463,7721,217,2025-01-03 19:22:17.225558
6303,9265,98,1347,2025-01-07 02:23:20.662875
6304,4921,5181,1639,2025-01-06 17:17:32.733882
6305,15,5316,2203,2025-01-06 19:23:40.897349
6306,5145,6517,6391,2025-01-08 02:36:57.974225
6307,6562,5434,7221,2025-01-06 22:33:01.061399
6308,4810,3389,6896,2025-01-03 18:47:31.278432
6309,4500,1087,451,2025-01-06 08:16:45.449345
6310,8190,2804,3065,2025-01-04 17:06:26.596951
6311,1566,5173,9621,2025-01-04 21:52:48.904289
6312,6266,3965,2973,2025-01-02 23:16:10.760262
6313,1902,8074,7915,2025-01-04 18:17:43.997566
6314,5868,7403,4437,2025-01-06 14:45:50.859908
6315,1600,8654,4321,2025-01-08 04:05:19.234594
6316,6122,2030,8744,2025-01-02 01:57:49.357424
6317,8506,3452,1952,2025-01-06 15:44:00.653041
6318,3733,9004,2040,2025-01-08 10:53:02.760514
6319,8991,9444,8291,2025-01-08 16:36:10.781407
6320,6202,4741,9958,2025-01-06 04:18:49.683098
6321,7108,2385,8495,2025-01-01 09:58:08.866327
6322,882,1987,4527,2025-01-06 13:06:42.078551
6323,3991,7514,8429,2025-01-07 20:47:44.736998
6324,6983,6496,4531,2025-01-02 21:52:48.621248
6325,9802,9120,1744,2025-01-04 11:57:11.801023
6326,8948,3640,3186,2025-01-05 01:13:14.849580
6327,9522,4293,8839,2025-01-08 02:19:30.381673
6328,6164,4234,1635,2025-01-07 21:58:03.578266
6329,3202,2254,2168,2025-01-08 01:53:03.502555
6330,543,1232,6231,2025-01-08 13:26:33.331594
6331,2478,3599,8105,2025-01-04 05:00:49.654394
6332,3531,2683,9724,2025-01-01 02:27:42.655271
6333,6069,7597,2276,2025-01-04 13:50:54.083623
6334,1011,5939,2172,2025-01-05 03:45:04.057398
6335,4053,1673,5144,2025-01-04 05:01:14.508462
6336,5687,5060,7426,2025-01-06 14:15:21.889887
6337,5380,8286,9462,2025-01-02 18:34:38.027280
6338,472,8311,427,2025-01-06 13:35:09.703577
6339,8491,7823,4894,2025-01-02 03:02:29.799649
6340,5224,5211,9463,2025-01-02 13:40:29.160856
6341,3976,5253,6559,2025-01-07 19:39:16.767319
6342,6759,4369,5989,2025-01-07 01:46:28.454461
6343,9857,4238,8685,2025-01-02 22:11:43.426036
6344,6416,8156,5605,2025-01-09 00:07:09.930830
6345,260,9764,4108,2025-01-01 15:04:42.536866
6346,9714,9813,243,2025-01-02 22:02:28.012249
6347,6799,55,2210,2025-01-06 00:58:54.578464
6348,8345,969,2267,2025-01-01 23:23:25.600650
6349,811,5562,9574,2025-01-06 18:27:32.624225
6350,9854,3180,2715,2025-01-09 01:14:16.305171
6351,8863,9074,4165,2025-01-07 01:54:14.647133
6352,764,3454,6661,2025-01-06 16:37:52.245022
6353,1331,1596,9452,2025-01-01 09:06:34.074735
6354,808,1021,2925,2025-01-03 16:05:43.268601
6355,144,5093,3025,2025-01-09 01:26:38.753613
6356,5952,2549,5975,2025-01-05 09:31:25.917655
6357,8769,3773,4810,2025-01-03 23:13:19.290523
6358,9612,4424,504,2025-01-03 02:36:20.073333
6359,8875,9647,9187,2025-01-06 05:32:36.281476
6360,9612,3787,8007,2025-01-05 12:25:17.389861
6361,4217,9835,157,2025-01-08 00:06:57.750055
6362,3389,9639,7613,2025-01-06 03:41:35.644733
6363,6872,6508,1881,2025-01-03 22:16:49.939926
6364,7641,9495,1360,2025-01-07 01:50:42.202996
6365,6561,1038,5722,2025-01-07 21:12:38.568159
6366,3002,3551,8247,2025-01-03 04:50:15.707021
6367,9979,2755,8057,2025-01-07 16:43:05.274600
6368,4384,422,4493,2025-01-05 13:41:11.893393
6369,6899,4402,2775,2025-01-06 01:06:54.534218
6370,1559,4566,9623,2025-01-07 16:23:57.701835
6371,6786,880,6282,2025-01-07 07:49:07.357418
6372,1311,4344,2230,2025-01-03 21:47:38.693318
6373,1335,2949,7983,2025-01-04 01:20:27.241158
6374,1420,3029,517,2025-01-09 02:57:21.692503
6375,4246,2110,3053,2025-01-02 15:04:23.775480
6376,2840,7137,5265,2025-01-08 16:18:59.581780
6377,2544,2199,2493,2025-01-06 15:16:41.384582
6378,6414,5237,1377,2025-01-01 17:03:57.251825
6379,8949,3502,385,2025-01-01 11:03:26.468997
6380,3941,7453,7112,2025-01-06 11:22:44.487366
6381,9740,9210,2153,2025-01-08 10:03:39.038786
6382,8868,4673,1625,2025-01-06 13:27:38.440716
6383,8597,9901,1923,2025-01-03 12:04:43.890236
6384,1427,7552,4298,2025-01-06 01:11:14.658375
6385,3150,1920,6938,2025-01-02 04:09:10.058534
6386,7337,510,5442,2025-01-03 16:12:22.404970
6387,4781,8715,6792,2025-01-06 11:59:44.630904
6388,6287,613,1073,2025-01-04 22:17:51.604138
6389,9558,5223,1630,2025-01-02 16:51:49.703951
6390,1973,9861,3458,2025-01-01 07:47:34.353531
6391,9717,336,2084,2025-01-04 01:54:07.383137
6392,1132,6377,4233,2025-01-02 09:57:40.637976
6393,8633,6593,8028,2025-01-03 10:04:02.263471
6394,2160,3740,8127,2025-01-06 12:07:11.860667
6395,6669,7872,5904,2025-01-04 04:33:58.715276
6396,4340,9677,250,2025-01-06 22:49:37.562187
6397,7237,665,5432,2025-01-03 06:06:40.286030
6398,9824,5980,7520,2025-01-06 06:09:02.167508
6399,2375,3393,1584,2025-01-03 04:47:33.845799
6400,6215,7490,6076,2025-01-05 03:16:04.585464
6401,118,3777,6063,2025-01-06 17:50:50.884356
6402,910,4965,6880,2025-01-01 11:01:45.281976
6403,9115,5646,6376,2025-01-09 01:20:42.264559
6404,7598,7104,9185,2025-01-03 11:42:02.462199
6405,8082,9762,7634,2025-01-04 08:00:16.824932
6406,4051,2226,3448,2025-01-08 12:07:23.890646
6407,9442,6351,1341,2025-01-07 11:50:10.711791
6408,2962,449,2998,2025-01-05 06:37:28.606980
6409,1576,7085,8831,2025-01-06 11:14:13.237216
6410,5981,2493,8294,2025-01-07 21:14:03.110234
6411,6386,4819,8604,2025-01-07 00:33:56.969294
6412,9235,2253,2423,2025-01-03 13:57:52.327448
6413,2936,439,525,2025-01-08 11:52:37.491671
6414,1021,8404,4634,2025-01-04 01:09:59.108958
6415,4578,4181,7565,2025-01-03 11:13:21.600305
6416,9126,9806,809,2025-01-02 01:08:57.518225
6417,9414,8989,9596,2025-01-03 09:50:53.222363
6418,4216,2040,5167,2025-01-01 23:24:58.898094
6419,6338,1830,3341,2025-01-06 12:16:53.494513
6420,776,2017,3485,2025-01-04 11:55:05.594163
6421,8808,8103,7321,2025-01-03 12:10:24.827129
6422,6371,9663,9034,2025-01-07 02:17:50.886736
6423,4925,5542,7158,2025-01-09 10:25:56.428263
6424,7032,2761,2605,2025-01-08 18:04:20.211698
6425,5532,2874,3055,2025-01-04 17:29:28.220359
6426,2948,592,989,2025-01-08 13:57:58.502308
6427,8490,4004,8925,2025-01-05 23:03:28.319711
6428,5663,2044,1930,2025-01-05 21:15:48.168114
6429,5045,3671,8256,2025-01-03 11:18:44.209959
6430,8553,2956,6845,2025-01-06 15:32:34.789578
6431,7496,1954,256,2025-01-08 19:26:20.184490
6432,1595,1726,297,2025-01-05 16:52:22.756055
6433,2732,8254,19,2025-01-05 20:09:17.633406
6434,6982,1264,9837,2025-01-05 19:57:01.892586
6435,7498,6408,7069,2025-01-03 08:42:14.567472
6436,7093,9791,8829,2025-01-08 10:03:13.551835
6437,7974,4523,3453,2025-01-08 00:01:19.060647
6438,3471,5316,4972,2025-01-04 19:22:30.318478
6439,831,1404,8086,2025-01-08 19:44:29.763648
6440,5135,9665,9908,2025-01-06 17:21:14.834592
6441,2215,6179,3857,2025-01-03 11:32:37.125914
6442,8531,4618,618,2025-01-04 07:26:13.816622
6443,7900,7171,5659,2025-01-03 23:49:21.453358
6444,4695,7354,7815,2025-01-03 18:52:57.308740
6445,4017,2069,9960,2025-01-08 08:32:49.595097
6446,9779,9576,4607,2025-01-05 18:28:03.695613
6447,9334,5897,5773,2025-01-04 16:50:16.632255
6448,3941,6768,1756,2025-01-07 09:08:24.726519
6449,3530,5069,4448,2025-01-06 02:37:35.342754
6450,4269,3392,2835,2025-01-06 20:26:25.470069
6451,3100,3939,7391,2025-01-06 00:02:34.349869
6452,3447,5635,2,2025-01-08 23:33:56.260227
6453,9109,7449,4802,2025-01-06 21:51:26.344033
6454,6366,2799,4703,2025-01-02 00:01:51.362309
6455,2220,3354,9586,2025-01-06 04:55:09.414918
6456,3588,1209,164,2025-01-05 14:35:17.807216
6457,9135,6634,6561,2025-01-04 21:42:06.275546
6458,843,569,9830,2025-01-06 09:59:25.302821
6459,1431,6010,5694,2025-01-04 07:11:11.371131
6460,461,4360,5425,2025-01-01 06:57:21.219748
6461,7626,463,6909,2025-01-01 14:32:00.406230
6462,5166,3505,6076,2025-01-01 11:42:07.009422
6463,8187,1400,8324,2025-01-06 18:31:17.497397
6464,2364,3635,4523,2025-01-03 17:04:46.120172
6465,5571,8254,395,2025-01-02 10:41:20.949204
6466,6469,2644,1564,2025-01-07 03:41:06.811513
6467,7888,357,5332,2025-01-02 08:42:24.307054
6468,9434,4876,8503,2025-01-05 04:43:03.753877
6469,1789,6792,7093,2025-01-01 15:01:14.245455
6470,8174,3913,9141,2025-01-08 16:39:37.258098
6471,4028,6380,9472,2025-01-06 11:48:17.909609
6472,6923,6886,3302,2025-01-07 23:36:08.114288
6473,433,308,8350,2025-01-06 18:36:36.673887
6474,4564,1288,7620,2025-01-06 04:03:46.480444
6475,4577,4944,8110,2025-01-06 12:39:02.206189
6476,2597,593,8847,2025-01-02 08:51:10.063068
6477,5145,3188,5282,2025-01-07 23:29:42.314674
6478,1214,2835,5866,2025-01-05 18:34:55.073964
6479,5766,3383,7811,2025-01-07 20:18:24.310074
6480,6837,6058,8627,2025-01-03 04:43:59.456611
6481,2693,2595,6005,2025-01-03 00:21:18.707496
6482,9317,1836,743,2025-01-03 16:00:57.991550
6483,8143,2288,1796,2025-01-06 06:43:51.159780
6484,2702,1146,9082,2025-01-02 04:01:04.381461
6485,8572,5060,7434,2025-01-02 00:28:09.742929
6486,1507,7978,3894,2025-01-01 23:22:50.854398
6487,1094,8882,3457,2025-01-03 09:24:59.895641
6488,5697,5392,2643,2025-01-07 23:06:53.475746
6489,9636,9914,4306,2025-01-08 19:50:21.931510
6490,1897,9442,1856,2025-01-06 10:54:01.595367
6491,1547,7175,1792,2025-01-04 02:04:12.124399
6492,5387,7276,9729,2025-01-09 09:59:21.601140
6493,7332,3978,2277,2025-01-01 10:39:30.207069
6494,2883,207,4082,2025-01-08 20:18:25.933451
6495,2213,3716,2496,2025-01-09 03:11:18.417452
6496,2841,9602,5143,2025-01-07 19:09:28.944848
6497,811,7872,7461,2025-01-02 07:31:40.867629
6498,8890,4331,7249,2025-01-01 10:20:51.950560
6499,1582,1650,9733,2025-01-04 09:22:56.015200
6500,9496,6924,2727,2025-01-02 21:34:53.561787
6501,3761,6233,2804,2025-01-06 16:38:20.048424
6502,4960,4521,2898,2025-01-03 20:52:09.936791
6503,7964,8055,2980,2025-01-05 06:05:09.913454
6504,8931,2018,1074,2025-01-02 21:02:04.881984
6505,2907,383,4361,2025-01-03 19:32:07.680271
6506,6733,9931,2077,2025-01-02 03:26:13.879699
6507,2471,8138,2678,2025-01-06 04:18:42.452679
6508,9974,4556,3108,2025-01-03 20:44:17.595563
6509,3936,2844,9195,2025-01-09 10:46:00.476571
6510,1719,2473,8670,2025-01-07 18:46:40.046994
6511,9566,7390,308,2025-01-07 11:35:00.530318
6512,6123,847,7952,2025-01-06 02:26:34.297079
6513,3865,3668,570,2025-01-01 07:37:03.754651
6514,486,3770,3293,2025-01-08 10:53:50.663541
6515,2541,7677,1557,2025-01-05 02:19:28.773231
6516,1911,9340,7280,2025-01-06 03:22:54.040647
6517,6556,913,3105,2025-01-03 22:14:13.052374
6518,3313,5033,4622,2025-01-09 06:31:56.904179
6519,8592,3430,3789,2025-01-07 13:16:47.661276
6520,6688,9638,2408,2025-01-01 06:09:08.394130
6521,7106,4935,5564,2025-01-03 08:39:21.551064
6522,4568,1027,9075,2025-01-08 16:48:40.575268
6523,1541,5266,7052,2025-01-02 09:07:44.212245
6524,5497,4142,8799,2025-01-09 10:28:00.144975
6525,5082,1801,1079,2025-01-08 02:54:48.052259
6526,5834,9697,6660,2025-01-04 15:53:44.949208
6527,477,5162,8660,2025-01-01 00:03:29.413553
6528,2535,7102,9704,2025-01-01 17:09:47.237797
6529,3003,4507,4924,2025-01-02 16:18:11.183167
6530,5902,9854,6153,2025-01-01 07:57:25.928554
6531,934,711,9968,2025-01-07 01:44:23.210485
6532,2425,1859,1736,2025-01-03 08:30:41.253758
6533,4273,5021,422,2025-01-07 03:16:14.363862
6534,8241,5772,4159,2025-01-02 05:10:50.540276
6535,9407,2964,6106,2025-01-09 08:29:33.111450
6536,2296,9390,6391,2025-01-03 10:32:03.729971
6537,6889,6999,9100,2025-01-02 10:08:43.091417
6538,2200,4091,4252,2025-01-04 13:18:59.042088
6539,2686,699,5189,2025-01-06 05:20:56.507510
6540,6303,5671,7966,2025-01-01 16:02:10.550042
6541,140,7246,6337,2025-01-07 04:16:55.824547
6542,8142,1084,894,2025-01-09 03:45:43.596102
6543,1309,3408,6211,2025-01-05 21:10:41.914922
6544,3575,216,8824,2025-01-04 05:28:19.547912
6545,6464,4584,5683,2025-01-01 13:33:00.983332
6546,6201,2579,3919,2025-01-04 13:27:02.325869
6547,8144,2938,1433,2025-01-01 06:26:54.853858
6548,9950,1661,1957,2025-01-02 11:34:30.081030
6549,7617,3031,5917,2025-01-08 17:00:23.086226
6550,416,9252,1436,2025-01-07 03:54:23.204293
6551,3030,4406,40,2025-01-01 18:01:04.589640
6552,487,457,2392,2025-01-08 12:08:32.480026
6553,8125,5794,1384,2025-01-06 22:43:42.896232
6554,9040,1104,8585,2025-01-09 07:39:32.113901
6555,6712,5051,6217,2025-01-04 05:16:59.151931
6556,490,7030,1591,2025-01-04 01:01:02.020864
6557,5758,5859,7472,2025-01-01 01:56:04.464605
6558,1194,2948,5906,2025-01-08 03:31:53.401368
6559,4236,4873,6166,2025-01-05 21:05:47.618453
6560,9917,9282,897,2025-01-01 09:52:34.362222
6561,2027,1435,4560,2025-01-02 13:19:46.140914
6562,7091,3146,5063,2025-01-05 06:23:56.505034
6563,4298,3933,2001,2025-01-09 01:20:02.897952
6564,3197,1690,6743,2025-01-03 22:14:41.545855
6565,3370,9961,4075,2025-01-08 08:17:31.664057
6566,9902,1456,3013,2025-01-08 12:03:26.359437
6567,1566,6793,6026,2025-01-06 16:24:51.122359
6568,1622,4235,8231,2025-01-01 20:54:22.192197
6569,4734,1240,1220,2025-01-07 18:02:49.104436
6570,6278,2931,409,2025-01-04 17:17:16.092693
6571,6318,2934,5596,2025-01-02 15:46:35.952643
6572,6553,1005,4426,2025-01-08 04:59:29.875563
6573,4236,4352,8822,2025-01-05 05:06:33.270595
6574,3968,2430,7057,2025-01-03 15:06:19.269938
6575,5211,1543,9075,2025-01-08 22:14:22.994055
6576,7944,4163,428,2025-01-08 01:35:25.883422
6577,5244,7319,4160,2025-01-09 03:42:31.062674
6578,2296,49,5623,2025-01-06 17:27:14.708748
6579,8784,1148,863,2025-01-06 02:13:05.032125
6580,4687,2612,7495,2025-01-01 16:35:49.177934
6581,9343,1565,6837,2025-01-04 11:43:41.547336
6582,5174,1501,9195,2025-01-02 17:52:01.835560
6583,4430,4050,342,2025-01-01 19:08:58.777899
6584,6546,5432,394,2025-01-04 05:33:32.153431
6585,4979,685,6106,2025-01-06 06:52:55.166548
6586,6740,3426,1049,2025-01-05 06:34:38.290943
6587,9627,2866,7480,2025-01-09 06:44:32.628298
6588,3495,9957,8641,2025-01-08 09:10:20.110972
6589,929,9319,956,2025-01-08 08:17:52.119594
6590,1472,3600,5473,2025-01-04 19:47:33.559695
6591,6546,8046,6777,2025-01-07 11:08:18.928870
6592,1867,7948,5953,2025-01-03 02:52:45.897523
6593,6309,2600,2182,2025-01-04 20:04:07.260822
6594,412,8346,4161,2025-01-08 15:15:35.967489
6595,6237,3609,1648,2025-01-09 01:18:41.757147
6596,6149,1859,3341,2025-01-02 17:27:11.608966
6597,1403,6307,2749,2025-01-08 11:46:16.513533
6598,4044,3230,395,2025-01-03 07:54:47.046812
6599,1092,422,8878,2025-01-09 05:02:54.660209
6600,1786,9015,4266,2025-01-01 20:33:22.588120
6601,6601,2649,5024,2025-01-02 23:45:17.194435
6602,8003,5986,3529,2025-01-01 04:18:20.553769
6603,8227,5184,2720,2025-01-01 13:20:31.472888
6604,9493,1760,1231,2025-01-08 04:29:14.268104
6605,8224,6589,2880,2025-01-02 05:04:09.167329
6606,2556,9046,5289,2025-01-06 09:24:51.728185
6607,2960,8310,3175,2025-01-09 09:48:35.648187
6608,1393,450,3670,2025-01-03 16:44:14.448361
6609,272,2719,6036,2025-01-07 00:52:45.769902
6610,1894,8783,9569,2025-01-09 01:11:02.696377
6611,233,6896,7445,2025-01-05 05:53:48.579310
6612,4521,7697,1637,2025-01-05 17:09:00.320234
6613,4447,9825,5698,2025-01-06 20:48:07.375384
6614,470,5394,1717,2025-01-03 08:49:07.391918
6615,7212,7665,110,2025-01-01 19:25:42.500392
6616,2133,4621,4839,2025-01-01 13:41:40.574200
6617,1565,5011,3631,2025-01-02 03:37:37.825857
6618,7194,7792,4564,2025-01-05 15:44:31.733847
6619,9244,8690,3019,2025-01-09 02:24:03.305185
6620,8166,5409,1761,2025-01-06 16:29:26.760077
6621,9687,7266,4990,2025-01-01 08:51:11.950393
6622,928,2505,9948,2025-01-03 23:29:01.856481
6623,1327,8616,9507,2025-01-08 14:15:31.021698
6624,7893,5389,3003,2025-01-07 15:57:31.989242
6625,2207,3984,4122,2025-01-04 02:21:04.957741
6626,1384,4175,1793,2025-01-07 15:24:02.888725
6627,9805,7882,5307,2025-01-04 04:26:21.271711
6628,1832,9919,1860,2025-01-08 11:49:14.241838
6629,4552,6862,1175,2025-01-04 02:48:14.985456
6630,6694,3851,3322,2025-01-01 22:22:45.239926
6631,6418,9312,6109,2025-01-02 09:21:45.230180
6632,2057,1399,949,2025-01-07 10:26:24.912356
6633,6404,749,5711,2025-01-04 07:13:15.673937
6634,1465,1536,8811,2025-01-04 22:14:00.280191
6635,3364,7220,4514,2025-01-01 15:26:55.115455
6636,2977,7445,3845,2025-01-03 11:31:10.330837
6637,4652,682,9118,2025-01-08 13:20:31.570749
6638,8706,2753,4991,2025-01-06 17:51:03.158284
6639,482,9868,2012,2025-01-07 05:26:41.069043
6640,5651,9906,6333,2025-01-04 22:01:42.405173
6641,2248,3373,4870,2025-01-04 10:51:29.616073
6642,5593,4348,2708,2025-01-01 21:31:26.059205
6643,9396,2463,1244,2025-01-08 23:45:59.166580
6644,7003,3928,7762,2025-01-03 00:46:23.792969
6645,324,3858,5648,2025-01-07 07:10:36.351438
6646,8002,6599,1911,2025-01-02 19:14:30.005780
6647,8223,8144,372,2025-01-05 06:18:08.219050
6648,16,5664,76,2025-01-07 16:30:33.466236
6649,254,4350,8336,2025-01-02 00:42:23.070822
6650,9349,9468,2586,2025-01-09 03:16:23.481553
6651,9659,2427,7286,2025-01-08 14:59:43.463864
6652,3901,7488,4846,2025-01-02 16:23:26.876540
6653,3373,2965,19,2025-01-06 09:52:19.620322
6654,6506,5643,6799,2025-01-08 00:44:31.019516
6655,1900,3550,5512,2025-01-06 23:21:05.154012
6656,3263,7400,503,2025-01-01 21:49:36.523005
6657,7789,3894,362,2025-01-05 18:21:47.626703
6658,5294,4442,8670,2025-01-03 10:15:10.738262
6659,305,6967,2935,2025-01-04 10:33:36.899337
6660,7888,4814,7156,2025-01-07 20:46:29.084393
6661,463,4316,1106,2025-01-09 09:09:44.357305
6662,9884,2192,8274,2025-01-07 03:09:22.861353
6663,9839,115,6417,2025-01-02 03:41:16.587310
6664,9175,2490,8509,2025-01-06 18:48:30.881601
6665,8536,189,978,2025-01-06 03:07:15.945840
6666,9696,7589,1782,2025-01-02 04:04:03.283043
6667,1879,1112,6203,2025-01-04 21:03:14.324493
6668,7734,4262,9999,2025-01-06 11:58:45.441000
6669,2241,6483,3946,2025-01-03 16:33:50.267800
6670,6465,4107,9604,2025-01-03 11:42:48.970088
6671,8264,3279,9267,2025-01-04 01:27:44.588547
6672,2435,7725,6793,2025-01-08 06:59:52.236149
6673,1402,3058,20,2025-01-05 10:57:28.012116
6674,6194,302,521,2025-01-07 08:15:36.937743
6675,9415,9223,8933,2025-01-04 03:32:25.331918
6676,7490,1600,6152,2025-01-07 16:42:43.294851
6677,8389,6902,2831,2025-01-04 23:14:11.520550
6678,1069,6406,7815,2025-01-01 23:34:08.777328
6679,8742,3855,4027,2025-01-01 08:39:33.045985
6680,8504,1313,3642,2025-01-06 14:41:39.795185
6681,5994,854,3199,2025-01-07 15:29:08.882907
6682,9505,2333,5003,2025-01-03 08:14:52.122982
6683,9653,6740,8675,2025-01-02 19:59:17.727923
6684,5247,3251,3360,2025-01-01 03:26:16.427774
6685,346,5462,7635,2025-01-05 06:19:55.937358
6686,1208,5054,1343,2025-01-01 08:41:02.415337
6687,8592,1201,291,2025-01-03 15:03:42.095203
6688,4348,9538,1245,2025-01-02 14:19:33.754584
6689,9871,6827,8850,2025-01-04 23:21:39.311412
6690,2009,3133,7219,2025-01-01 03:50:07.905894
6691,5390,4240,9890,2025-01-06 00:19:36.622227
6692,6531,1324,3103,2025-01-05 05:21:31.840209
