id,name,location_id
6478,раніше,3732
6479,вітрина,9049
6480,ідея,798
6481,решітка,82
6482,нарада,7345
6483,підземний,1005
6484,легко,2558
6485,розуміти,4860
6486,означати,6790
6487,оборот,1596
6488,тисяча,407
6489,самостійно,2643
6490,єдиний,5834
6491,монета,945
6492,болісно,6887
6493,м'який,562
6494,кордон,3341
6495,заспівати,4727
6496,радість,8034
6497,факультет,1363
6498,другий,5834
6499,поставити,7236
6500,затягнутися,5568
6501,інвалід,5061
6502,легко,5054
6503,мимо,4832
6504,даль,3748
6505,інвалід,4670
6506,епоха,7239
6507,один,3132
6508,новий,898
6509,зупинити,6963
6510,ручка,7786
6511,легко,8667
6512,синок,2297
6513,темніти,3339
6514,домогтися,3495
6515,залучати,9778
6516,суглоб,4176
6517,демократія,1085
6518,поїзд,6465
6519,армійський,1553
6520,викинути,9918
6521,князь,3571
6522,перебивати,312
6523,тютюн,5802
6524,епоха,3601
6525,інструкція,2563
6526,задерти,3619
6527,протягувати,5323
6528,постійний,2802
6529,черговий,1863
6530,чітко,1148
6531,ламати,4703
6532,навіщо,3456
6533,мати,5975
6534,палиця,8179
6535,через,8617
6536,різноманітний,4048
6537,кпсс,4516
6538,рішення,2260
6539,розкішний,8435
6540,порада,5256
6541,пити,3502
6542,ґазда,8481
6543,каюта,475
6544,гіркий,1786
6545,покидати,1714
6546,юний,8932
6547,чотири,4665
6548,прелесть,4308
6549,командир,9296
6550,здригатися,7477
6551,плід,4263
6552,труп,4764
6553,бігати,6093
6554,шкарпетка,6185
6555,правління,297
6556,потягнутися,7174
6557,червонй,3718
6558,ліловий,1142
6559,плід,5819
6560,коваль,9876
6561,єдиний,1139
6562,угодний,9644
6563,заклад,5271
6564,пристойний,5319
6565,район,3314
6566,розводити,8024
6567,коробка,8482
6568,шолом,4531
6569,зате,1789
6570,лапа,1636
6571,прощення,4995
6572,медицина,2094
6573,обуритися,620
6574,керівник,8798
6575,редактор,1055
6576,нестерпний,3763
6577,триста,339
6578,матерія,7511
6579,труп,7341
6580,насолода,2462
6581,зображати,4471
6582,знищення,9157
6583,банк,310
6584,адже,2540
6585,спалити,7360
6586,крутий,3006
6587,команда,3693
6588,порода,5068
6589,боєць,8715
6590,недолік,6269
6591,хотіти,2042
6592,юний,2362
6593,нестерпний,8514
6594,вмирати,9227
6595,покинути,6666
6596,розводити,4969
6597,фахівець,4752
6598,дошлий,4509
6599,призначити,9681
6600,здригатися,9638
6601,хід,1413
6602,порівняння,936
6603,діловий,8723
6604,будівництво,6314
6605,інтернет,8623
6606,холодно,8470
6607,заклик,7464
6608,академік,9500
6609,місце,1530
6610,потрясти,3581
6611,ремінь,7262
6612,медицина,5637
6613,наступати,6533
6614,приходити,4925
6615,дівка,8642
6616,витягувати,6998
6617,кишеня,2339
6618,нестерпний,1262
6619,поява,6779
6620,похорон,1097
6621,потім,2606
6622,зрозумілий,4237
6623,несподівано,4924
6624,робочий,9227
6625,співрозмовник,4851
6626,бетонний,1579
6627,недолік,8959
6628,мимо,27
6629,черевик,1447
6630,основа,763
6631,полум'я,464
6632,єдиний,1548
6633,застосовуватися,5238
6634,натиснути,1161
6635,упустити,7357
6636,перетнути,3246
6637,решітка,9533
6638,факультет,5446
6639,щастя,3965
6640,роса,6386
6641,поява,2671
6642,природа,3560
6643,мимо,391
6644,написати,8858
6645,степ,966
6646,блискучий,9208
6647,торгівля,1645
6648,тривога,1956
6649,хліб,6937
6650,прошепотіти,993
6651,казна-хто,254
6652,здалеку,3173
6653,присісти,6190
6654,насолода,1537
6655,груди,9408
6656,угодний,7952
6657,сумнівний,6057
6658,триста,288
6659,відділ,545
6660,покидати,6808
6661,розвернутися,9902
6662,кордон,2989
6663,командувач,8867
6664,процес,2658
6665,метал,838
6666,навряд,5930
6667,груди,159
6668,ніж,3842
6669,основа,274
6670,падати,7462
6671,казна-хто,6528
6672,в'язниця,1228
6673,монета,4885
6674,військовий,1908
6675,застосовуватися,7492
6676,пастух,8742
6677,збудження,9136
6678,ґазда,6904
6679,вітрина,1993
6680,перетнути,5515
6681,який,662
6682,решітка,356
6683,деякий,4150
6684,сонце,4338
6685,інший,7994
6686,купа-невеличка,5951
6687,простір,5850
6688,хата,5233
6689,скинути,4368
6690,командування,2285
6691,приятель,4917
6692,образа,7706
6693,слати,6471
6694,прірва,7712
6695,що,4828
6696,плід,4395
6697,вказаний,8953
6698,темніти,7021
6699,брову,6221
6700,господь,3873
6701,нога,2501
6702,робочий,1258
6703,бетонний,7063
6704,крутий,7148
6705,чоловічок,5637
6706,пісня,4827
6707,конференція,5212
6708,падати,8491
6709,черевик,7709
6710,незручно,8659
6711,радити,4823
6712,крутий,4286
6713,пробувати,3674
6714,кордон,3289
6715,натиснути,7632
6716,заклад,3571
6717,диявол,6159
6718,жорстокий,6293
6719,кора,2817
6720,хлопець,5811
6721,домогтися,649
6722,армійський,7417
6723,встати,1058
6724,м'який,703
6725,танцювати,6171
6726,уточнити,1168
6727,командир,2796
6728,метелик,4506
6729,міф,1474
6730,ланцюжок,5165
6731,прохід,6448
6732,протягувати,9783
6733,похорон,2489
6734,звільнити,7819
6735,падаль,3307
6736,чітко,4995
6737,збільшуватися,3508
6738,податковий,5340
6739,приходити,4458
6740,поїзд,6029
6741,вибирати,4238
6742,адже,4202
6743,вперед,551
6744,решітка,7301
6745,раніше,2943
6746,написати,1736
6747,заява,3735
6748,нарада,1044
6749,пірʼя,831
6750,багаття,8319
6751,мить,2252
6752,вчора,1697
6753,вивести,7316
6754,порт,6854
6755,кидати,7414
6756,несподівано,5338
6757,бетонний,9511
6758,страта,6674
6759,заборонити,9603
6760,деякий,2893
6761,збільшуватися,2274
6762,роса,8336
6763,похмуро,1492
6764,занадто,8694
6765,важкий,2376
6766,задерти,9171
6767,вперед,9423
6768,дальній,7234
6769,вовк,7686
6770,процес,354
6771,блін,6765
6772,заява,5470
6773,уточнити,5835
6774,уникати,4358
6775,незручно,2863
6776,процес,6579
6777,в'язниця,4458
6778,аж,974
6779,заклик,2066
6780,співати,9613
6781,чоловічок,3625
6782,адже,9082
6783,прощення,1711
6784,палиця,6915
6785,мотоцикл,6321
6786,художній,3870
6787,настати,4733
6788,лапа,6140
6789,мати,6719
6790,нині,3284
6791,міф,8141
6792,танцювати,4824
6793,розуміти,5214
6794,гіркий,2365
6795,занадто,598
6796,юний,9495
6797,матерія,6818
6798,природний,7659
6799,покидати,8916
6800,художній,6816
6801,юний,3055
6802,покоління,3420
6803,летіти,5354
6804,розлад,6285
6805,скинути,2221
6806,зарплата,7652
6807,правий,2964
6808,падати,8859
6809,пропаганда,4531
6810,здригнутися,9016
6811,здригнутися,1055
6812,слати,1520
6813,кут,9948
6814,білизна,6128
6815,адвокат,8533
6816,заклад,1380
6817,їсти,2182
6818,подвірʼя,2083
6819,прірва,6922
6820,полюбити,7551
6821,ланцюжок,9353
6822,інший,8978
6823,полум'я,7513
6824,правильний,8567
6825,а,5088
6826,єдиний,5906
