id,alarm_id,object_id
9650,5436,9821
9651,3997,5828
9652,5379,3264
9653,1525,4917
9654,7904,4899
9655,2435,6611
9656,793,8261
9657,6870,2524
9658,4074,5193
9659,5244,2320
9660,6429,6567
9661,5378,1182
9662,3091,6370
9663,4161,9236
9664,6724,9279
9665,9211,8961
9666,4904,4582
9667,5177,5826
9668,6625,8569
9669,7307,5637
9670,1324,9874
9671,8741,6224
9672,2679,731
9673,1873,8302
9674,9905,163
9675,9743,8872
9676,1119,741
9677,740,2646
9678,1646,4913
9679,3745,7949
9680,6289,3576
9681,4064,8434
9682,8796,8757
9683,1196,5518
9684,932,2101
9685,2069,6086
9686,7419,9973
9687,9881,5014
9688,1676,9966
9689,6755,459
9690,1214,7724
9691,427,5042
9692,6441,9474
9693,13,5615
9694,9923,3153
9695,1642,5331
9696,5910,5615
9697,7544,3181
9698,6432,8306
9699,8040,7754
9700,920,5266
9701,6404,4352
9702,1020,3973
9703,2456,1032
9704,8472,6385
9705,1314,9407
9706,348,836
9707,2964,4026
9708,3031,2231
9709,1246,6297
9710,8133,3265
9711,1383,2322
9712,2597,3051
9713,2831,5415
9714,9414,2558
9715,1850,1363
9716,7194,1062
9717,1468,2602
9718,6531,3579
9719,8370,1944
9720,525,6723
9721,6362,5583
9722,253,2789
9723,3865,2524
9724,6093,8274
9725,4988,5223
9726,8670,7298
9727,3870,3218
9728,1693,1638
9729,171,1913
9730,6473,6743
9731,2490,7755
9732,7652,3396
9733,5686,6679
9734,1114,4223
9735,6099,3437
9736,3167,8310
9737,719,5115
9738,9313,7793
9739,2979,3601
9740,9622,7855
9741,2534,6960
9742,7163,2394
9743,3558,8506
9744,6169,1242
9745,2103,9776
9746,352,540
9747,4930,2064
9748,3784,766
9749,4446,8159
9750,7939,1954
9751,992,6437
9752,1446,2651
9753,3741,7008
9754,8764,7079
9755,2887,2329
9756,3610,4714
9757,216,5181
9758,8734,4589
9759,195,1990
9760,60,4916
9761,925,8902
9762,1854,7600
9763,7587,7764
9764,1302,1924
9765,9403,9950
9766,9587,5018
9767,9078,4578
9768,3491,2206
9769,7680,7682
9770,2525,4914
9771,758,9167
9772,499,13
9773,3023,39
9774,5179,8752
9775,592,6885
9776,9692,4629
9777,6053,953
9778,9539,7850
9779,5128,5265
9780,3639,769
9781,7847,6213
9782,8639,3019
9783,1206,8835
9784,736,5996
9785,5439,7063
9786,4790,1498
9787,6127,9972
9788,9307,1005
9789,2161,70
9790,4468,1932
9791,688,2233
9792,1625,6850
9793,7959,9987
9794,2954,8399
9795,9057,4629
9796,1127,4564
9797,9694,7003
9798,453,8894
9799,21,3978
9800,1977,9480
9801,6770,5717
9802,5595,2032
9803,5853,8491
9804,1219,6080
9805,8861,7839
9806,2774,8745
9807,3050,2780
9808,6813,2525
9809,5929,4769
9810,316,2297
9811,4227,9086
9812,2097,7341
9813,6487,6840
9814,9673,9805
9815,4395,2527
9816,3008,7284
9817,9902,2745
9818,1916,8047
9819,1305,9935
9820,4862,6057
9821,5662,9662
9822,9626,1899
9823,6101,642
9824,8076,9070
9825,7691,1364
9826,3386,6337
9827,1827,9523
9828,5298,5939
9829,7255,2165
9830,3522,9627
9831,8242,6481
9832,5710,7861
9833,7551,5089
9834,5856,9250
9835,5502,5828
9836,434,6071
9837,5530,5103
9838,2131,1351
9839,5826,9507
9840,3229,3915
9841,4360,9562
9842,3849,3180
9843,1803,8275
9844,3156,1275
9845,384,1148
9846,6384,8117
9847,2964,2545
9848,3104,4517
9849,7366,264
9850,4601,7483
9851,3237,5551
9852,5486,2352
9853,553,8814
9854,8936,7799
9855,4784,4391
9856,9397,5932
9857,9384,6366
9858,8811,3037
9859,7560,1116
9860,8731,2189
9861,9710,9673
9862,3902,7139
9863,1762,57
9864,1566,2457
9865,59,2431
9866,9020,2302
9867,2269,9370
9868,7021,1375
9869,3400,3913
9870,6110,4648
9871,3601,5393
9872,5922,2062
9873,6036,1185
9874,796,8906
9875,9244,1178
9876,1880,6653
9877,1746,8968
9878,4714,6409
9879,9354,2567
9880,6366,3997
9881,8841,102
9882,2994,7027
9883,621,9683
9884,6525,1234
9885,5556,7557
9886,5581,9820
9887,8483,3041
9888,6072,7101
9889,8870,7638
9890,8172,3833
9891,7357,9224
9892,769,5872
9893,8686,8547
9894,2486,9979
9895,5598,394
9896,616,3064
9897,9938,387
9898,7430,6236
9899,8407,9488
9900,4820,3870
9901,7156,9323
9902,8412,9388
9903,7843,4053
9904,7198,3974
9905,1378,8385
9906,5814,9519
9907,3790,3822
9908,6440,4894
9909,2428,1600
9910,9471,419
9911,2891,1001
9912,4619,1615
9913,2727,4778
9914,4320,6046
9915,1046,3342
9916,1951,5277
9917,5520,4083
9918,5064,8020
9919,9585,4842
9920,8257,5921
9921,1569,5259
9922,1790,2289
9923,816,189
9924,7564,6705
9925,4467,4662
9926,4259,3474
9927,1625,7926
9928,8416,8285
9929,4096,3175
9930,5812,4263
9931,8105,2211
9932,496,8950
9933,6121,8231
9934,4389,615
9935,4164,2404
9936,5522,7451
9937,5573,3508
9938,4187,6760
9939,4571,1743
9940,2116,1081
9941,6398,9434
9942,3878,67
9943,8704,5970
9944,7756,7281
9945,4362,8436
9946,4915,502
9947,1730,8653
9948,1278,4457
9949,2273,3451
9950,1219,828
9951,6205,6932
9952,7603,136
9953,7661,814
9954,3504,8881
9955,8979,148
9956,2642,2491
9957,4394,4969
9958,7293,465
9959,3081,3325
9960,9902,742
9961,636,1634
9962,4020,6958
9963,5198,6297
9964,4443,7491
9965,7658,9573
9966,3102,4073
9967,1450,6715
9968,4484,6572
9969,2300,4394
9970,3037,2375
9971,7125,6055
9972,4253,1672
9973,7992,4722
9974,9893,2147
9975,9953,160
9976,7448,7199
9977,7472,8396
9978,7972,2177
9979,2997,4386
9980,9680,7388
9981,2121,7820
9982,4682,9030
9983,5249,811
9984,7278,3205
9985,3839,6407
9986,8704,7419
9987,1019,5592
9988,4240,7732
9989,7098,4763
9990,2149,7516
9991,8172,2222
9992,9230,5752
9993,662,5028
9994,3309,6256
9995,8526,4282
9996,706,748
9997,3191,2853
9998,8465,6259
9999,7054,3901
10000,9182,7539
